2023-01-16 10:58:56,987 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-compat-3.8.6.jar
2023-01-16 10:58:56,987 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-core-3.8.6.jar
2023-01-16 10:58:56,987 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-embedder-3.8.6.jar
2023-01-16 10:58:56,988 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-3.8.6.jar
2023-01-16 10:58:56,988 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-builder-3.8.6.jar
2023-01-16 10:58:56,988 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-plugin-api-3.8.6.jar
2023-01-16 10:58:56,989 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-repository-metadata-3.8.6.jar
2023-01-16 10:58:56,989 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-api-1.6.3.jar
2023-01-16 10:58:56,989 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-connector-basic-1.6.3.jar
2023-01-16 10:58:56,990 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-impl-1.6.3.jar
